YEAR, M, D,    SST,   SSTA,     HS,    DHW, BAA
1995, 3, 7,  28.69,  -0.16,  -0.64,   0.00,   0
1995, 3, 8,  28.80,  -0.06,  -0.53,   0.00,   0
1995, 3, 9,  28.85,  -0.02,  -0.48,   0.00,   0
1995, 3,10,  29.18,   0.30,  -0.15,   0.00,   0
1995, 3,11,  29.37,   0.48,   0.04,   0.00,   1
1995, 3,12,  29.45,   0.55,   0.12,   0.00,   1
1995, 3,13,  29.47,   0.56,   0.14,   0.00,   1
1995, 3,14,  30.01,   1.09,   0.68,   0.00,   1
1995, 3,15,  30.18,   1.25,   0.85,   0.00,   1
1995, 3,16,  29.59,   0.64,   0.26,   0.00,   1
1995, 3,17,  28.97,   0.01,  -0.36,   0.00,   0
1995, 3,18,  29.56,   0.59,   0.23,   0.00,   1
1995, 3,19,  29.65,   0.67,   0.32,   0.00,   1
1995, 3,20,  28.61,  -0.39,  -0.72,   0.00,   0
1995, 3,21,  28.50,  -0.51,  -0.83,   0.00,   0
1995, 3,22,  29.53,   0.51,   0.20,   0.00,   1
1995, 3,23,  29.11,   0.08,  -0.22,   0.00,   0
1995, 3,24,  29.28,   0.23,  -0.05,   0.00,   0
1995, 3,25,  29.35,   0.29,   0.02,   0.00,   1
1995, 3,26,  29.48,   0.41,   0.15,   0.00,   1
1995, 3,27,  29.26,   0.17,  -0.07,   0.00,   0
1995, 3,28,  29.01,  -0.09,  -0.32,   0.00,   0
1995, 3,29,  29.30,   0.19,  -0.03,   0.00,   0
1995, 3,30,  29.64,   0.52,   0.31,   0.00,   1
1995, 3,31,  30.34,   1.20,   1.01,   0.14,   2
1995, 4, 1,  30.29,   1.14,   0.96,   0.14,   1
1995, 4, 2,  30.29,   1.13,   0.96,   0.14,   1
1995, 4, 3,  30.16,   0.98,   0.83,   0.14,   1
1995, 4, 4,  29.57,   0.38,   0.24,   0.14,   1
1995, 4, 5,  29.27,   0.07,  -0.06,   0.14,   0
1995, 4, 6,  28.84,  -0.37,  -0.49,   0.14,   0
1995, 4, 7,  28.69,  -0.54,  -0.64,   0.14,   0
1995, 4, 8,  28.85,  -0.39,  -0.48,   0.14,   0
1995, 4, 9,  28.69,  -0.56,  -0.64,   0.14,   0
1995, 4,10,  29.13,  -0.13,  -0.20,   0.14,   0
1995, 4,11,  29.31,   0.03,  -0.02,   0.14,   0
1995, 4,12,  29.40,   0.11,   0.07,   0.14,   1
1995, 4,13,  29.38,   0.08,   0.05,   0.14,   1
1995, 4,14,  29.86,   0.54,   0.53,   0.14,   1
1995, 4,15,  29.51,   0.18,   0.18,   0.14,   1
1995, 4,16,  29.29,  -0.02,  -0.04,   0.14,   0
1995, 4,17,  28.97,  -0.31,  -0.36,   0.14,   0
1995, 4,18,  29.77,   0.51,   0.44,   0.14,   1
1995, 4,19,  30.19,   0.95,   0.86,   0.14,   1
1995, 4,20,  30.20,   0.99,   0.87,   0.14,   1
1995, 4,21,  29.47,   0.28,   0.14,   0.14,   1
1995, 4,22,  29.29,   0.12,  -0.04,   0.14,   0
1995, 4,23,  29.61,   0.47,   0.28,   0.14,   1
1995, 4,24,  29.78,   0.66,   0.45,   0.14,   1
1995, 4,25,  29.62,   0.52,   0.29,   0.14,   1
1995, 4,26,  29.43,   0.36,   0.10,   0.14,   1
1995, 4,27,  28.72,  -0.33,  -0.61,   0.14,   0
1995, 4,28,  28.87,  -0.16,  -0.46,   0.14,   0
1995, 4,29,  28.84,  -0.16,  -0.49,   0.14,   0
1995, 4,30,  28.84,  -0.14,  -0.49,   0.14,   0
1995, 5, 1,  28.82,  -0.14,  -0.51,   0.14,   0
1995, 5, 2,  28.81,  -0.12,  -0.52,   0.14,   0
1995, 5, 3,  29.89,   0.98,   0.56,   0.14,   1
1995, 5, 4,  29.82,   0.93,   0.49,   0.14,   1
1995, 5, 5,  29.30,   0.44,  -0.03,   0.14,   0
1995, 5, 6,  29.89,   1.05,   0.56,   0.14,   1
1995, 5, 7,  30.02,   1.20,   0.69,   0.14,   1
1995, 5, 8,  30.35,   1.55,   1.02,   0.29,   2
1995, 5, 9,  29.98,   1.21,   0.65,   0.29,   1
1995, 5,10,  29.44,   0.69,   0.11,   0.29,   1
1995, 5,11,  29.54,   0.81,   0.21,   0.29,   1
1995, 5,12,  29.61,   0.91,   0.28,   0.29,   1
1995, 5,13,  29.81,   1.13,   0.48,   0.29,   1
1995, 5,14,  29.58,   0.92,   0.25,   0.29,   1
1995, 5,15,  29.41,   0.78,   0.08,   0.29,   1
1995, 5,16,  29.44,   0.87,   0.11,   0.29,   1
1995, 5,17,  29.11,   0.61,  -0.22,   0.29,   0
1995, 5,18,  28.73,   0.29,  -0.60,   0.29,   0
1995, 5,19,  28.27,  -0.10,  -1.06,   0.29,   0
1995, 5,20,  27.53,  -0.78,  -1.80,   0.29,   0
1995, 5,21,  28.14,  -0.10,  -1.19,   0.29,   0
1995, 5,22,  28.33,   0.15,  -1.00,   0.29,   0
1995, 5,23,  28.51,   0.40,  -0.82,   0.29,   0
1995, 5,24,  28.53,   0.48,  -0.80,   0.29,   0
1995, 5,25,  28.76,   0.78,  -0.57,   0.29,   0
1995, 5,26,  28.41,   0.49,  -0.92,   0.29,   0
1995, 5,27,  27.89,   0.04,  -1.44,   0.29,   0
1995, 5,28,  27.82,   0.03,  -1.51,   0.29,   0
1995, 5,29,  27.91,   0.19,  -1.42,   0.29,   0
1995, 5,30,  28.56,   0.90,  -0.77,   0.29,   0
1995, 5,31,  28.63,   1.04,  -0.70,   0.29,   0
1995, 6, 1,  28.40,   0.87,  -0.93,   0.29,   0
1995, 6, 2,  28.25,   0.79,  -1.08,   0.29,   0
1995, 6, 3,  27.61,   0.21,  -1.72,   0.29,   0
1995, 6, 4,  27.78,   0.45,  -1.55,   0.29,   0
1995, 6, 5,  27.82,   0.55,  -1.51,   0.29,   0
1995, 6, 6,  27.81,   0.61,  -1.52,   0.29,   0
1995, 6, 7,  27.62,   0.48,  -1.71,   0.29,   0
1995, 6, 8,  28.05,   0.98,  -1.28,   0.29,   0
1995, 6, 9,  27.83,   0.82,  -1.50,   0.29,   0
1995, 6,10,  27.70,   0.76,  -1.63,   0.29,   0
1995, 6,11,  27.71,   0.83,  -1.62,   0.29,   0
1995, 6,12,  27.07,   0.26,  -2.26,   0.29,   0
1995, 6,13,  27.00,   0.25,  -2.33,   0.29,   0
1995, 6,14,  28.00,   1.32,  -1.33,   0.29,   0
1995, 6,15,  28.05,   1.43,  -1.28,   0.29,   0
1995, 6,16,  27.45,   0.85,  -1.88,   0.29,   0
1995, 6,17,  27.32,   0.75,  -2.01,   0.29,   0
1995, 6,18,  27.53,   0.98,  -1.80,   0.29,   0
1995, 6,19,  27.39,   0.87,  -1.94,   0.29,   0
1995, 6,20,  27.25,   0.75,  -2.08,   0.29,   0
1995, 6,21,  26.77,   0.30,  -2.56,   0.29,   0
1995, 6,22,  26.47,   0.02,  -2.86,   0.29,   0
1995, 6,23,  25.92,  -0.50,  -3.41,   0.15,   0
1995, 6,24,  26.05,  -0.35,  -3.28,   0.15,   0
1995, 6,25,  26.31,  -0.06,  -3.02,   0.15,   0
1995, 6,26,  26.33,  -0.02,  -3.00,   0.15,   0
1995, 6,27,  26.31,  -0.01,  -3.02,   0.15,   0
1995, 6,28,  26.80,   0.50,  -2.53,   0.15,   0
1995, 6,29,  26.90,   0.63,  -2.43,   0.15,   0
1995, 6,30,  27.02,   0.77,  -2.31,   0.15,   0
1995, 7, 1,  27.70,   1.48,  -1.63,   0.15,   0
1995, 7, 2,  27.68,   1.48,  -1.65,   0.15,   0
1995, 7, 3,  27.39,   1.22,  -1.94,   0.15,   0
1995, 7, 4,  27.21,   1.06,  -2.12,   0.15,   0
1995, 7, 5,  26.78,   0.65,  -2.55,   0.15,   0
1995, 7, 6,  26.59,   0.49,  -2.74,   0.15,   0
1995, 7, 7,  26.37,   0.29,  -2.96,   0.15,   0
1995, 7, 8,  26.64,   0.59,  -2.69,   0.15,   0
1995, 7, 9,  26.69,   0.66,  -2.64,   0.15,   0
1995, 7,10,  26.69,   0.69,  -2.64,   0.15,   0
1995, 7,11,  27.04,   1.06,  -2.29,   0.15,   0
1995, 7,12,  27.06,   1.11,  -2.27,   0.15,   0
1995, 7,13,  26.70,   0.77,  -2.63,   0.15,   0
1995, 7,14,  26.53,   0.63,  -2.80,   0.15,   0
1995, 7,15,  26.24,   0.36,  -3.09,   0.15,   0
1995, 7,16,  26.50,   0.62,  -2.83,   0.15,   0
1995, 7,17,  26.66,   0.78,  -2.67,   0.15,   0
1995, 7,18,  26.67,   0.80,  -2.66,   0.15,   0
1995, 7,19,  26.66,   0.79,  -2.67,   0.15,   0
1995, 7,20,  26.62,   0.75,  -2.71,   0.15,   0
1995, 7,21,  26.65,   0.78,  -2.68,   0.15,   0
1995, 7,22,  26.71,   0.84,  -2.62,   0.15,   0
1995, 7,23,  26.92,   1.05,  -2.41,   0.15,   0
1995, 7,24,  26.63,   0.76,  -2.70,   0.15,   0
1995, 7,25,  26.39,   0.52,  -2.94,   0.15,   0
1995, 7,26,  26.09,   0.22,  -3.24,   0.15,   0
1995, 7,27,  26.39,   0.53,  -2.94,   0.15,   0
1995, 7,28,  26.17,   0.31,  -3.16,   0.15,   0
1995, 7,29,  25.51,  -0.35,  -3.82,   0.15,   0
1995, 7,30,  26.01,   0.15,  -3.32,   0.15,   0
1995, 7,31,  26.44,   0.58,  -2.89,   0.00,   0
1995, 8, 1,  26.45,   0.59,  -2.88,   0.00,   0
1995, 8, 2,  26.33,   0.47,  -3.00,   0.00,   0
1995, 8, 3,  26.39,   0.53,  -2.94,   0.00,   0
1995, 8, 4,  26.24,   0.39,  -3.09,   0.00,   0
1995, 8, 5,  26.03,   0.18,  -3.30,   0.00,   0
1995, 8, 6,  26.05,   0.20,  -3.28,   0.00,   0
1995, 8, 7,  26.01,   0.16,  -3.32,   0.00,   0
1995, 8, 8,  26.44,   0.59,  -2.89,   0.00,   0
1995, 8, 9,  26.52,   0.67,  -2.81,   0.00,   0
1995, 8,10,  26.25,   0.40,  -3.08,   0.00,   0
1995, 8,11,  25.87,   0.02,  -3.46,   0.00,   0
1995, 8,12,  25.81,  -0.04,  -3.52,   0.00,   0
1995, 8,13,  25.08,  -0.76,  -4.25,   0.00,   0
1995, 8,14,  25.46,  -0.38,  -3.87,   0.00,   0
1995, 8,15,  25.48,  -0.36,  -3.85,   0.00,   0
1995, 8,16,  25.46,  -0.41,  -3.87,   0.00,   0
1995, 8,17,  25.38,  -0.52,  -3.95,   0.00,   0
1995, 8,18,  25.69,  -0.24,  -3.64,   0.00,   0
1995, 8,19,  25.85,  -0.11,  -3.48,   0.00,   0
1995, 8,20,  25.65,  -0.34,  -3.68,   0.00,   0
1995, 8,21,  25.46,  -0.56,  -3.87,   0.00,   0
1995, 8,22,  25.76,  -0.29,  -3.57,   0.00,   0
1995, 8,23,  25.72,  -0.36,  -3.61,   0.00,   0
1995, 8,24,  25.57,  -0.54,  -3.76,   0.00,   0
1995, 8,25,  25.84,  -0.30,  -3.49,   0.00,   0
1995, 8,26,  25.74,  -0.43,  -3.59,   0.00,   0
1995, 8,27,  25.69,  -0.51,  -3.64,   0.00,   0
1995, 8,28,  25.76,  -0.47,  -3.57,   0.00,   0
1995, 8,29,  25.65,  -0.61,  -3.68,   0.00,   0
1995, 8,30,  25.39,  -0.90,  -3.94,   0.00,   0
1995, 8,31,  24.93,  -1.39,  -4.40,   0.00,   0
1995, 9, 1,  25.02,  -1.33,  -4.31,   0.00,   0
1995, 9, 2,  25.63,  -0.75,  -3.70,   0.00,   0
1995, 9, 3,  26.13,  -0.28,  -3.20,   0.00,   0
1995, 9, 4,  26.12,  -0.32,  -3.21,   0.00,   0
1995, 9, 5,  26.18,  -0.29,  -3.15,   0.00,   0
1995, 9, 6,  26.37,  -0.13,  -2.96,   0.00,   0
1995, 9, 7,  26.63,   0.10,  -2.70,   0.00,   0
1995, 9, 8,  26.74,   0.18,  -2.59,   0.00,   0
1995, 9, 9,  26.90,   0.30,  -2.43,   0.00,   0
1995, 9,10,  26.88,   0.25,  -2.45,   0.00,   0
1995, 9,11,  26.56,  -0.10,  -2.77,   0.00,   0
1995, 9,12,  26.73,   0.04,  -2.60,   0.00,   0
1995, 9,13,  26.88,   0.16,  -2.45,   0.00,   0
1995, 9,14,  26.39,  -0.36,  -2.94,   0.00,   0
1995, 9,15,  26.97,   0.19,  -2.36,   0.00,   0
1995, 9,16,  27.24,   0.44,  -2.09,   0.00,   0
1995, 9,17,  27.09,   0.27,  -2.24,   0.00,   0
1995, 9,18,  27.00,   0.15,  -2.33,   0.00,   0
1995, 9,19,  27.16,   0.29,  -2.17,   0.00,   0
1995, 9,20,  26.92,   0.03,  -2.41,   0.00,   0
1995, 9,21,  26.85,  -0.06,  -2.48,   0.00,   0
1995, 9,22,  26.70,  -0.24,  -2.63,   0.00,   0
1995, 9,23,  26.73,  -0.23,  -2.60,   0.00,   0
1995, 9,24,  27.49,   0.51,  -1.84,   0.00,   0
1995, 9,25,  27.86,   0.85,  -1.47,   0.00,   0
1995, 9,26,  27.77,   0.74,  -1.56,   0.00,   0
1995, 9,27,  27.69,   0.64,  -1.64,   0.00,   0
1995, 9,28,  27.75,   0.67,  -1.58,   0.00,   0
1995, 9,29,  27.70,   0.60,  -1.63,   0.00,   0
1995, 9,30,  27.60,   0.48,  -1.73,   0.00,   0
1995,10, 1,  27.52,   0.37,  -1.81,   0.00,   0
1995,10, 2,  26.58,  -0.59,  -2.75,   0.00,   0
1995,10, 3,  26.84,  -0.35,  -2.49,   0.00,   0
1995,10, 4,  28.03,   0.81,  -1.30,   0.00,   0
1995,10, 5,  27.81,   0.57,  -1.52,   0.00,   0
1995,10, 6,  27.28,   0.02,  -2.05,   0.00,   0
1995,10, 7,  27.93,   0.64,  -1.40,   0.00,   0
1995,10, 8,  27.83,   0.52,  -1.50,   0.00,   0
1995,10, 9,  28.13,   0.80,  -1.20,   0.00,   0
1995,10,10,  27.96,   0.60,  -1.37,   0.00,   0
1995,10,11,  27.78,   0.40,  -1.55,   0.00,   0
1995,10,12,  27.40,  -0.00,  -1.93,   0.00,   0
1995,10,13,  27.18,  -0.24,  -2.15,   0.00,   0
1995,10,14,  27.28,  -0.17,  -2.05,   0.00,   0
1995,10,15,  27.48,   0.01,  -1.85,   0.00,   0
1995,10,16,  27.11,  -0.38,  -2.22,   0.00,   0
1995,10,17,  27.13,  -0.37,  -2.20,   0.00,   0
1995,10,18,  27.68,   0.16,  -1.65,   0.00,   0
1995,10,19,  27.80,   0.27,  -1.53,   0.00,   0
1995,10,20,  27.84,   0.29,  -1.49,   0.00,   0
1995,10,21,  27.94,   0.38,  -1.39,   0.00,   0
1995,10,22,  27.98,   0.40,  -1.35,   0.00,   0
1995,10,23,  28.37,   0.78,  -0.96,   0.00,   0
1995,10,24,  28.23,   0.62,  -1.10,   0.00,   0
1995,10,25,  28.04,   0.42,  -1.29,   0.00,   0
1995,10,26,  28.12,   0.48,  -1.21,   0.00,   0
1995,10,27,  28.46,   0.81,  -0.87,   0.00,   0
1995,10,28,  28.44,   0.77,  -0.89,   0.00,   0
1995,10,29,  28.39,   0.71,  -0.94,   0.00,   0
1995,10,30,  27.99,   0.29,  -1.34,   0.00,   0
1995,10,31,  27.73,   0.02,  -1.60,   0.00,   0
1995,11, 1,  27.77,   0.04,  -1.56,   0.00,   0
1995,11, 2,  27.79,   0.05,  -1.54,   0.00,   0
1995,11, 3,  28.30,   0.54,  -1.03,   0.00,   0
1995,11, 4,  28.41,   0.64,  -0.92,   0.00,   0
1995,11, 5,  28.37,   0.58,  -0.96,   0.00,   0
1995,11, 6,  28.81,   1.01,  -0.52,   0.00,   0
1995,11, 7,  29.24,   1.42,  -0.09,   0.00,   0
1995,11, 8,  29.13,   1.30,  -0.20,   0.00,   0
1995,11, 9,  28.42,   0.57,  -0.91,   0.00,   0
1995,11,10,  28.18,   0.32,  -1.15,   0.00,   0
1995,11,11,  28.51,   0.63,  -0.82,   0.00,   0
1995,11,12,  28.66,   0.76,  -0.67,   0.00,   0
1995,11,13,  28.84,   0.93,  -0.49,   0.00,   0
1995,11,14,  28.98,   1.05,  -0.35,   0.00,   0
1995,11,15,  28.53,   0.59,  -0.80,   0.00,   0
1995,11,16,  28.80,   0.86,  -0.53,   0.00,   0
1995,11,17,  28.87,   0.93,  -0.46,   0.00,   0
1995,11,18,  29.37,   1.43,   0.04,   0.00,   1
1995,11,19,  28.75,   0.81,  -0.58,   0.00,   0
1995,11,20,  28.70,   0.76,  -0.63,   0.00,   0
1995,11,21,  28.33,   0.39,  -1.00,   0.00,   0
1995,11,22,  28.68,   0.74,  -0.65,   0.00,   0
1995,11,23,  28.65,   0.71,  -0.68,   0.00,   0
1995,11,24,  28.51,   0.57,  -0.82,   0.00,   0
1995,11,25,  28.68,   0.74,  -0.65,   0.00,   0
1995,11,26,  28.68,   0.74,  -0.65,   0.00,   0
1995,11,27,  28.72,   0.78,  -0.61,   0.00,   0
1995,11,28,  29.31,   1.37,  -0.02,   0.00,   0
1995,11,29,  29.22,   1.28,  -0.11,   0.00,   0
1995,11,30,  27.78,  -0.16,  -1.55,   0.00,   0
1995,12, 1,  27.83,  -0.10,  -1.50,   0.00,   0
1995,12, 2,  28.32,   0.39,  -1.01,   0.00,   0
1995,12, 3,  28.44,   0.51,  -0.89,   0.00,   0
1995,12, 4,  28.58,   0.65,  -0.75,   0.00,   0
1995,12, 5,  28.64,   0.71,  -0.69,   0.00,   0
1995,12, 6,  28.77,   0.84,  -0.56,   0.00,   0
1995,12, 7,  29.71,   1.78,   0.38,   0.00,   1
1995,12, 8,  29.13,   1.20,  -0.20,   0.00,   0
1995,12, 9,  28.96,   1.03,  -0.37,   0.00,   0
1995,12,10,  29.07,   1.14,  -0.26,   0.00,   0
1995,12,11,  29.28,   1.35,  -0.05,   0.00,   0
1995,12,12,  29.43,   1.50,   0.10,   0.00,   1
1995,12,13,  29.24,   1.31,  -0.09,   0.00,   0
1995,12,14,  28.95,   1.02,  -0.38,   0.00,   0
1995,12,15,  28.79,   0.86,  -0.54,   0.00,   0
1995,12,16,  29.23,   1.30,  -0.10,   0.00,   0
1995,12,17,  29.16,   1.22,  -0.17,   0.00,   0
1995,12,18,  29.10,   1.16,  -0.23,   0.00,   0
1995,12,19,  28.59,   0.65,  -0.74,   0.00,   0
1995,12,20,  28.47,   0.52,  -0.86,   0.00,   0
1995,12,21,  28.42,   0.47,  -0.91,   0.00,   0
1995,12,22,  28.23,   0.28,  -1.10,   0.00,   0
1995,12,23,  28.68,   0.72,  -0.65,   0.00,   0
1995,12,24,  28.79,   0.83,  -0.54,   0.00,   0
1995,12,25,  28.80,   0.84,  -0.53,   0.00,   0
1995,12,26,  28.87,   0.91,  -0.46,   0.00,   0
1995,12,27,  28.55,   0.58,  -0.78,   0.00,   0
1995,12,28,  28.24,   0.27,  -1.09,   0.00,   0
1995,12,29,  28.12,   0.15,  -1.21,   0.00,   0
1995,12,30,  28.57,   0.59,  -0.76,   0.00,   0
1995,12,31,  28.59,   0.61,  -0.74,   0.00,   0
1996, 1, 1,  28.09,   0.11,  -1.24,   0.00,   0
1996, 1, 2,  28.08,   0.09,  -1.25,   0.00,   0
1996, 1, 3,  28.42,   0.43,  -0.91,   0.00,   0
1996, 1, 4,  28.76,   0.77,  -0.57,   0.00,   0
1996, 1, 5,  28.62,   0.62,  -0.71,   0.00,   0
1996, 1, 6,  28.24,   0.24,  -1.09,   0.00,   0
1996, 1, 7,  27.92,  -0.08,  -1.41,   0.00,   0
1996, 1, 8,  28.07,   0.06,  -1.26,   0.00,   0
1996, 1, 9,  28.35,   0.34,  -0.98,   0.00,   0
1996, 1,10,  28.79,   0.78,  -0.54,   0.00,   0
1996, 1,11,  28.73,   0.71,  -0.60,   0.00,   0
1996, 1,12,  28.77,   0.75,  -0.56,   0.00,   0
1996, 1,13,  28.77,   0.75,  -0.56,   0.00,   0
1996, 1,14,  28.65,   0.62,  -0.68,   0.00,   0
1996, 1,15,  28.65,   0.62,  -0.68,   0.00,   0
1996, 1,16,  28.64,   0.59,  -0.69,   0.00,   0
1996, 1,17,  28.57,   0.50,  -0.76,   0.00,   0
1996, 1,18,  28.67,   0.58,  -0.66,   0.00,   0
1996, 1,19,  28.88,   0.77,  -0.45,   0.00,   0
1996, 1,20,  28.08,  -0.05,  -1.25,   0.00,   0
1996, 1,21,  28.23,   0.08,  -1.10,   0.00,   0
1996, 1,22,  28.27,   0.10,  -1.06,   0.00,   0
1996, 1,23,  28.24,   0.05,  -1.09,   0.00,   0
1996, 1,24,  28.31,   0.10,  -1.02,   0.00,   0
1996, 1,25,  28.52,   0.29,  -0.81,   0.00,   0
1996, 1,26,  28.60,   0.35,  -0.73,   0.00,   0
1996, 1,27,  28.96,   0.69,  -0.37,   0.00,   0
1996, 1,28,  28.81,   0.52,  -0.52,   0.00,   0
1996, 1,29,  28.75,   0.44,  -0.58,   0.00,   0
1996, 1,30,  28.83,   0.50,  -0.50,   0.00,   0
1996, 1,31,  28.80,   0.45,  -0.53,   0.00,   0
1996, 2, 1,  28.80,   0.44,  -0.53,   0.00,   0
1996, 2, 2,  29.03,   0.65,  -0.30,   0.00,   0
1996, 2, 3,  28.97,   0.57,  -0.36,   0.00,   0
1996, 2, 4,  28.80,   0.38,  -0.53,   0.00,   0
1996, 2, 5,  28.86,   0.42,  -0.47,   0.00,   0
1996, 2, 6,  28.97,   0.51,  -0.36,   0.00,   0
1996, 2, 7,  28.84,   0.36,  -0.49,   0.00,   0
1996, 2, 8,  28.48,  -0.02,  -0.85,   0.00,   0
1996, 2, 9,  28.18,  -0.34,  -1.15,   0.00,   0
1996, 2,10,  27.99,  -0.55,  -1.34,   0.00,   0
1996, 2,11,  27.80,  -0.76,  -1.53,   0.00,   0
1996, 2,12,  28.30,  -0.28,  -1.03,   0.00,   0
1996, 2,13,  28.38,  -0.22,  -0.95,   0.00,   0
1996, 2,14,  28.64,   0.02,  -0.69,   0.00,   0
1996, 2,15,  28.75,   0.11,  -0.58,   0.00,   0
1996, 2,16,  28.00,  -0.65,  -1.33,   0.00,   0
1996, 2,17,  27.61,  -1.05,  -1.72,   0.00,   0
1996, 2,18,  27.47,  -1.20,  -1.86,   0.00,   0
1996, 2,19,  27.52,  -1.16,  -1.81,   0.00,   0
1996, 2,20,  27.55,  -1.14,  -1.78,   0.00,   0
1996, 2,21,  28.81,   0.11,  -0.52,   0.00,   0
1996, 2,22,  28.80,   0.09,  -0.53,   0.00,   0
1996, 2,23,  28.68,  -0.04,  -0.65,   0.00,   0
1996, 2,24,  28.47,  -0.26,  -0.86,   0.00,   0
1996, 2,25,  28.97,   0.23,  -0.36,   0.00,   0
1996, 2,26,  29.24,   0.49,  -0.09,   0.00,   0
1996, 2,27,  29.49,   0.73,   0.16,   0.00,   1
1996, 2,28,  29.33,   0.56,   0.00,   0.00,   1
1996, 2,29,  29.18,   0.40,  -0.15,   0.00,   0
1996, 3, 1,  29.38,   0.59,   0.05,   0.00,   1
1996, 3, 2,  29.59,   0.79,   0.26,   0.00,   1
1996, 3, 3,  29.47,   0.66,   0.14,   0.00,   1
1996, 3, 4,  29.36,   0.54,   0.03,   0.00,   1
1996, 3, 5,  29.12,   0.29,  -0.21,   0.00,   0
1996, 3, 6,  29.26,   0.42,  -0.07,   0.00,   0
1996, 3, 7,  29.71,   0.86,   0.38,   0.00,   1
1996, 3, 8,  29.71,   0.85,   0.38,   0.00,   1
1996, 3, 9,  29.55,   0.68,   0.22,   0.00,   1
1996, 3,10,  29.70,   0.82,   0.37,   0.00,   1
1996, 3,11,  29.91,   1.02,   0.58,   0.00,   1
1996, 3,12,  30.17,   1.27,   0.84,   0.00,   1
1996, 3,13,  30.01,   1.10,   0.68,   0.00,   1
1996, 3,14,  29.80,   0.88,   0.47,   0.00,   1
1996, 3,15,  29.87,   0.94,   0.54,   0.00,   1
1996, 3,16,  29.87,   0.92,   0.54,   0.00,   1
1996, 3,17,  27.99,  -0.97,  -1.34,   0.00,   0
1996, 3,18,  27.82,  -1.15,  -1.51,   0.00,   0
1996, 3,19,  29.14,   0.16,  -0.19,   0.00,   0
1996, 3,20,  29.66,   0.66,   0.33,   0.00,   1
1996, 3,21,  29.83,   0.82,   0.50,   0.00,   1
1996, 3,22,  29.71,   0.69,   0.38,   0.00,   1
1996, 3,23,  29.76,   0.73,   0.43,   0.00,   1
1996, 3,24,  30.23,   1.18,   0.90,   0.00,   1
1996, 3,25,  30.19,   1.13,   0.86,   0.00,   1
1996, 3,26,  30.10,   1.03,   0.77,   0.00,   1
1996, 3,27,  30.12,   1.03,   0.79,   0.00,   1
1996, 3,28,  30.13,   1.03,   0.80,   0.00,   1
1996, 3,29,  29.76,   0.65,   0.43,   0.00,   1
1996, 3,30,  29.68,   0.56,   0.35,   0.00,   1
1996, 3,31,  29.54,   0.40,   0.21,   0.00,   1
1996, 4, 1,  29.31,   0.16,  -0.02,   0.00,   0
1996, 4, 2,  29.49,   0.33,   0.16,   0.00,   1
1996, 4, 3,  28.77,  -0.41,  -0.56,   0.00,   0
1996, 4, 4,  28.52,  -0.67,  -0.81,   0.00,   0
1996, 4, 5,  29.10,  -0.10,  -0.23,   0.00,   0
1996, 4, 6,  29.07,  -0.14,  -0.26,   0.00,   0
1996, 4, 7,  29.38,   0.15,   0.05,   0.00,   1
1996, 4, 8,  29.47,   0.23,   0.14,   0.00,   1
1996, 4, 9,  29.37,   0.12,   0.04,   0.00,   1
1996, 4,10,  29.63,   0.37,   0.30,   0.00,   1
1996, 4,11,  30.16,   0.88,   0.83,   0.00,   1
1996, 4,12,  30.56,   1.27,   1.23,   0.18,   2
1996, 4,13,  30.66,   1.36,   1.33,   0.37,   2
1996, 4,14,  31.01,   1.69,   1.68,   0.61,   2
1996, 4,15,  30.73,   1.40,   1.40,   0.81,   2
1996, 4,16,  30.53,   1.22,   1.20,   0.98,   2
1996, 4,17,  30.47,   1.19,   1.14,   1.14,   2
1996, 4,18,  30.29,   1.03,   0.96,   1.14,   1
1996, 4,19,  30.04,   0.80,   0.71,   1.14,   1
1996, 4,20,  30.13,   0.92,   0.80,   1.14,   1
1996, 4,21,  30.25,   1.06,   0.92,   1.14,   1
1996, 4,22,  30.65,   1.48,   1.32,   1.33,   2
1996, 4,23,  29.99,   0.85,   0.66,   1.33,   1
1996, 4,24,  30.38,   1.26,   1.05,   1.48,   2
1996, 4,25,  30.34,   1.24,   1.01,   1.63,   2
1996, 4,26,  29.16,   0.09,  -0.17,   1.63,   0
1996, 4,27,  28.91,  -0.14,  -0.42,   1.63,   0
1996, 4,28,  29.08,   0.05,  -0.25,   1.63,   0
1996, 4,29,  28.79,  -0.21,  -0.54,   1.63,   0
1996, 4,30,  29.26,   0.28,  -0.07,   1.63,   0
1996, 5, 1,  29.62,   0.66,   0.29,   1.63,   1
1996, 5, 2,  29.59,   0.66,   0.26,   1.63,   1
1996, 5, 3,  28.94,   0.03,  -0.39,   1.63,   0
1996, 5, 4,  28.94,   0.05,  -0.39,   1.63,   0
1996, 5, 5,  29.10,   0.24,  -0.23,   1.63,   0
1996, 5, 6,  29.04,   0.20,  -0.29,   1.63,   0
1996, 5, 7,  29.02,   0.20,  -0.31,   1.63,   0
1996, 5, 8,  28.81,   0.01,  -0.52,   1.63,   0
1996, 5, 9,  28.43,  -0.34,  -0.90,   1.63,   0
1996, 5,10,  28.71,  -0.04,  -0.62,   1.63,   0
1996, 5,11,  28.88,   0.15,  -0.45,   1.63,   0
1996, 5,12,  29.48,   0.78,   0.15,   1.63,   1
1996, 5,13,  29.33,   0.65,   0.00,   1.63,   1
1996, 5,14,  28.86,   0.20,  -0.47,   1.63,   0
